A,B
./datasets/original/C2_TrainDev/trainA/24171.png,./datasets/original/C2_TrainDev/trainB/24171.png
./datasets/original/C2_TrainDev/trainA/41426.png,./datasets/original/C2_TrainDev/trainB/41426.png
./datasets/original/C2_TrainDev/trainA/18091.png,./datasets/original/C2_TrainDev/trainB/18091.png
./datasets/original/C2_TrainDev/trainA/12232.png,./datasets/original/C2_TrainDev/trainB/12232.png
./datasets/original/C2_TrainDev/trainA/10380.png,./datasets/original/C2_TrainDev/trainB/10380.png
./datasets/original/C2_TrainDev/trainA/19510.png,./datasets/original/C2_TrainDev/trainB/19510.png
./datasets/original/C2_TrainDev/trainA/06911.png,./datasets/original/C2_TrainDev/trainB/06911.png
./datasets/original/C2_TrainDev/trainA/19546.png,./datasets/original/C2_TrainDev/trainB/19546.png
./datasets/original/C2_TrainDev/trainA/27142.png,./datasets/original/C2_TrainDev/trainB/27142.png
./datasets/original/C2_TrainDev/trainA/07820.png,./datasets/original/C2_TrainDev/trainB/07820.png
./datasets/original/C2_TrainDev/trainA/34626.png,./datasets/original/C2_TrainDev/trainB/34626.png
./datasets/original/C2_TrainDev/trainA/36306.png,./datasets/original/C2_TrainDev/trainB/36306.png
./datasets/original/C2_TrainDev/trainA/43571.png,./datasets/original/C2_TrainDev/trainB/43571.png
./datasets/original/C2_TrainDev/trainA/33456.png,./datasets/original/C2_TrainDev/trainB/33456.png
./datasets/original/C2_TrainDev/trainA/17991.png,./datasets/original/C2_TrainDev/trainB/17991.png
./datasets/original/C2_TrainDev/trainA/43735.png,./datasets/original/C2_TrainDev/trainB/43735.png
./datasets/original/C2_TrainDev/trainA/19872.png,./datasets/original/C2_TrainDev/trainB/19872.png
./datasets/original/C2_TrainDev/trainA/10079.png,./datasets/original/C2_TrainDev/trainB/10079.png
./datasets/original/C2_TrainDev/trainA/44161.png,./datasets/original/C2_TrainDev/trainB/44161.png
./datasets/original/C2_TrainDev/trainA/38993.png,./datasets/original/C2_TrainDev/trainB/38993.png
./datasets/original/C2_TrainDev/trainA/31691.png,./datasets/original/C2_TrainDev/trainB/31691.png
./datasets/original/C2_TrainDev/trainA/28028.png,./datasets/original/C2_TrainDev/trainB/28028.png
./datasets/original/C2_TrainDev/trainA/13678.png,./datasets/original/C2_TrainDev/trainB/13678.png
./datasets/original/C2_TrainDev/trainA/10815.png,./datasets/original/C2_TrainDev/trainB/10815.png
./datasets/original/C2_TrainDev/trainA/11845.png,./datasets/original/C2_TrainDev/trainB/11845.png
./datasets/original/C2_TrainDev/trainA/10681.png,./datasets/original/C2_TrainDev/trainB/10681.png
./datasets/original/C2_TrainDev/trainA/09729.png,./datasets/original/C2_TrainDev/trainB/09729.png
./datasets/original/C2_TrainDev/trainA/21955.png,./datasets/original/C2_TrainDev/trainB/21955.png
./datasets/original/C2_TrainDev/trainA/24971.png,./datasets/original/C2_TrainDev/trainB/24971.png
./datasets/original/C2_TrainDev/trainA/48960.png,./datasets/original/C2_TrainDev/trainB/48960.png
./datasets/original/C2_TrainDev/trainA/40774.png,./datasets/original/C2_TrainDev/trainB/40774.png
./datasets/original/C2_TrainDev/trainA/47399.png,./datasets/original/C2_TrainDev/trainB/47399.png
./datasets/original/C2_TrainDev/trainA/31602.png,./datasets/original/C2_TrainDev/trainB/31602.png
./datasets/original/C2_TrainDev/trainA/24723.png,./datasets/original/C2_TrainDev/trainB/24723.png
./datasets/original/C2_TrainDev/trainA/46134.png,./datasets/original/C2_TrainDev/trainB/46134.png
./datasets/original/C2_TrainDev/trainA/03585.png,./datasets/original/C2_TrainDev/trainB/03585.png
./datasets/original/C2_TrainDev/trainA/27515.png,./datasets/original/C2_TrainDev/trainB/27515.png
./datasets/original/C2_TrainDev/trainA/30440.png,./datasets/original/C2_TrainDev/trainB/30440.png
./datasets/original/C2_TrainDev/trainA/49211.png,./datasets/original/C2_TrainDev/trainB/49211.png
./datasets/original/C2_TrainDev/trainA/16410.png,./datasets/original/C2_TrainDev/trainB/16410.png
./datasets/original/C2_TrainDev/trainA/40610.png,./datasets/original/C2_TrainDev/trainB/40610.png
./datasets/original/C2_TrainDev/trainA/16330.png,./datasets/original/C2_TrainDev/trainB/16330.png
./datasets/original/C2_TrainDev/trainA/22729.png,./datasets/original/C2_TrainDev/trainB/22729.png
./datasets/original/C2_TrainDev/trainA/20105.png,./datasets/original/C2_TrainDev/trainB/20105.png
./datasets/original/C2_TrainDev/trainA/15126.png,./datasets/original/C2_TrainDev/trainB/15126.png
./datasets/original/C2_TrainDev/trainA/04028.png,./datasets/original/C2_TrainDev/trainB/04028.png
./datasets/original/C2_TrainDev/trainA/27657.png,./datasets/original/C2_TrainDev/trainB/27657.png
./datasets/original/C2_TrainDev/trainA/26149.png,./datasets/original/C2_TrainDev/trainB/26149.png
./datasets/original/C2_TrainDev/trainA/02427.png,./datasets/original/C2_TrainDev/trainB/02427.png
./datasets/original/C2_TrainDev/trainA/08249.png,./datasets/original/C2_TrainDev/trainB/08249.png
./datasets/original/C2_TrainDev/trainA/07426.png,./datasets/original/C2_TrainDev/trainB/07426.png
./datasets/original/C2_TrainDev/trainA/08336.png,./datasets/original/C2_TrainDev/trainB/08336.png
./datasets/original/C2_TrainDev/trainA/15107.png,./datasets/original/C2_TrainDev/trainB/15107.png
./datasets/original/C2_TrainDev/trainA/04881.png,./datasets/original/C2_TrainDev/trainB/04881.png
./datasets/original/C2_TrainDev/trainA/32682.png,./datasets/original/C2_TrainDev/trainB/32682.png
./datasets/original/C2_TrainDev/trainA/29256.png,./datasets/original/C2_TrainDev/trainB/29256.png
./datasets/original/C2_TrainDev/trainA/41229.png,./datasets/original/C2_TrainDev/trainB/41229.png
./datasets/original/C2_TrainDev/trainA/33034.png,./datasets/original/C2_TrainDev/trainB/33034.png
./datasets/original/C2_TrainDev/trainA/08735.png,./datasets/original/C2_TrainDev/trainB/08735.png
./datasets/original/C2_TrainDev/trainA/40849.png,./datasets/original/C2_TrainDev/trainB/40849.png
./datasets/original/C2_TrainDev/trainA/11292.png,./datasets/original/C2_TrainDev/trainB/11292.png
./datasets/original/C2_TrainDev/trainA/40180.png,./datasets/original/C2_TrainDev/trainB/40180.png
./datasets/original/C2_TrainDev/trainA/42110.png,./datasets/original/C2_TrainDev/trainB/42110.png
./datasets/original/C2_TrainDev/trainA/06523.png,./datasets/original/C2_TrainDev/trainB/06523.png
./datasets/original/C2_TrainDev/trainA/48592.png,./datasets/original/C2_TrainDev/trainB/48592.png
./datasets/original/C2_TrainDev/trainA/13110.png,./datasets/original/C2_TrainDev/trainB/13110.png
./datasets/original/C2_TrainDev/trainA/49227.png,./datasets/original/C2_TrainDev/trainB/49227.png
./datasets/original/C2_TrainDev/trainA/18856.png,./datasets/original/C2_TrainDev/trainB/18856.png
./datasets/original/C2_TrainDev/trainA/08093.png,./datasets/original/C2_TrainDev/trainB/08093.png
./datasets/original/C2_TrainDev/trainA/40629.png,./datasets/original/C2_TrainDev/trainB/40629.png
./datasets/original/C2_TrainDev/trainA/47755.png,./datasets/original/C2_TrainDev/trainB/47755.png
./datasets/original/C2_TrainDev/trainA/26418.png,./datasets/original/C2_TrainDev/trainB/26418.png
./datasets/original/C2_TrainDev/trainA/37803.png,./datasets/original/C2_TrainDev/trainB/37803.png
./datasets/original/C2_TrainDev/trainA/06574.png,./datasets/original/C2_TrainDev/trainB/06574.png
./datasets/original/C2_TrainDev/trainA/09939.png,./datasets/original/C2_TrainDev/trainB/09939.png
./datasets/original/C2_TrainDev/trainA/08114.png,./datasets/original/C2_TrainDev/trainB/08114.png
./datasets/original/C2_TrainDev/trainA/33900.png,./datasets/original/C2_TrainDev/trainB/33900.png
./datasets/original/C2_TrainDev/trainA/26245.png,./datasets/original/C2_TrainDev/trainB/26245.png
./datasets/original/C2_TrainDev/trainA/31570.png,./datasets/original/C2_TrainDev/trainB/31570.png
./datasets/original/C2_TrainDev/trainA/25689.png,./datasets/original/C2_TrainDev/trainB/25689.png
./datasets/original/C2_TrainDev/trainA/16042.png,./datasets/original/C2_TrainDev/trainB/16042.png
./datasets/original/C2_TrainDev/trainA/24543.png,./datasets/original/C2_TrainDev/trainB/24543.png
./datasets/original/C2_TrainDev/trainA/05566.png,./datasets/original/C2_TrainDev/trainB/05566.png
./datasets/original/C2_TrainDev/trainA/43873.png,./datasets/original/C2_TrainDev/trainB/43873.png
./datasets/original/C2_TrainDev/trainA/12637.png,./datasets/original/C2_TrainDev/trainB/12637.png
./datasets/original/C2_TrainDev/trainA/10878.png,./datasets/original/C2_TrainDev/trainB/10878.png
./datasets/original/C2_TrainDev/trainA/46795.png,./datasets/original/C2_TrainDev/trainB/46795.png
./datasets/original/C2_TrainDev/trainA/25807.png,./datasets/original/C2_TrainDev/trainB/25807.png
./datasets/original/C2_TrainDev/trainA/14236.png,./datasets/original/C2_TrainDev/trainB/14236.png
./datasets/original/C2_TrainDev/trainA/38256.png,./datasets/original/C2_TrainDev/trainB/38256.png
./datasets/original/C2_TrainDev/trainA/17403.png,./datasets/original/C2_TrainDev/trainB/17403.png
./datasets/original/C2_TrainDev/trainA/29118.png,./datasets/original/C2_TrainDev/trainB/29118.png
./datasets/original/C2_TrainDev/trainA/39296.png,./datasets/original/C2_TrainDev/trainB/39296.png
./datasets/original/C2_TrainDev/trainA/07671.png,./datasets/original/C2_TrainDev/trainB/07671.png
./datasets/original/C2_TrainDev/trainA/32915.png,./datasets/original/C2_TrainDev/trainB/32915.png
./datasets/original/C2_TrainDev/trainA/19112.png,./datasets/original/C2_TrainDev/trainB/19112.png
./datasets/original/C2_TrainDev/trainA/03093.png,./datasets/original/C2_TrainDev/trainB/03093.png
./datasets/original/C2_TrainDev/trainA/42901.png,./datasets/original/C2_TrainDev/trainB/42901.png
./datasets/original/C2_TrainDev/trainA/01195.png,./datasets/original/C2_TrainDev/trainB/01195.png
./datasets/original/C2_TrainDev/trainA/01421.png,./datasets/original/C2_TrainDev/trainB/01421.png
./datasets/original/C2_TrainDev/trainA/19848.png,./datasets/original/C2_TrainDev/trainB/19848.png
./datasets/original/C2_TrainDev/trainA/22220.png,./datasets/original/C2_TrainDev/trainB/22220.png
./datasets/original/C2_TrainDev/trainA/49270.png,./datasets/original/C2_TrainDev/trainB/49270.png
./datasets/original/C2_TrainDev/trainA/17807.png,./datasets/original/C2_TrainDev/trainB/17807.png
./datasets/original/C2_TrainDev/trainA/32256.png,./datasets/original/C2_TrainDev/trainB/32256.png
./datasets/original/C2_TrainDev/trainA/01746.png,./datasets/original/C2_TrainDev/trainB/01746.png
./datasets/original/C2_TrainDev/trainA/18819.png,./datasets/original/C2_TrainDev/trainB/18819.png
./datasets/original/C2_TrainDev/trainA/29643.png,./datasets/original/C2_TrainDev/trainB/29643.png
./datasets/original/C2_TrainDev/trainA/02663.png,./datasets/original/C2_TrainDev/trainB/02663.png
./datasets/original/C2_TrainDev/trainA/34647.png,./datasets/original/C2_TrainDev/trainB/34647.png
./datasets/original/C2_TrainDev/trainA/15598.png,./datasets/original/C2_TrainDev/trainB/15598.png
./datasets/original/C2_TrainDev/trainA/21584.png,./datasets/original/C2_TrainDev/trainB/21584.png
./datasets/original/C2_TrainDev/trainA/22282.png,./datasets/original/C2_TrainDev/trainB/22282.png
./datasets/original/C2_TrainDev/trainA/32202.png,./datasets/original/C2_TrainDev/trainB/32202.png
./datasets/original/C2_TrainDev/trainA/17911.png,./datasets/original/C2_TrainDev/trainB/17911.png
./datasets/original/C2_TrainDev/trainA/49964.png,./datasets/original/C2_TrainDev/trainB/49964.png
./datasets/original/C2_TrainDev/trainA/42307.png,./datasets/original/C2_TrainDev/trainB/42307.png
./datasets/original/C2_TrainDev/trainA/13154.png,./datasets/original/C2_TrainDev/trainB/13154.png
./datasets/original/C2_TrainDev/trainA/10642.png,./datasets/original/C2_TrainDev/trainB/10642.png
./datasets/original/C2_TrainDev/trainA/32350.png,./datasets/original/C2_TrainDev/trainB/32350.png
./datasets/original/C2_TrainDev/trainA/13749.png,./datasets/original/C2_TrainDev/trainB/13749.png
./datasets/original/C2_TrainDev/trainA/45655.png,./datasets/original/C2_TrainDev/trainB/45655.png
./datasets/original/C2_TrainDev/trainA/06816.png,./datasets/original/C2_TrainDev/trainB/06816.png
./datasets/original/C2_TrainDev/trainA/23970.png,./datasets/original/C2_TrainDev/trainB/23970.png
./datasets/original/C2_TrainDev/trainA/08985.png,./datasets/original/C2_TrainDev/trainB/08985.png
./datasets/original/C2_TrainDev/trainA/11821.png,./datasets/original/C2_TrainDev/trainB/11821.png
./datasets/original/C2_TrainDev/trainA/33947.png,./datasets/original/C2_TrainDev/trainB/33947.png
./datasets/original/C2_TrainDev/trainA/17510.png,./datasets/original/C2_TrainDev/trainB/17510.png
./datasets/original/C2_TrainDev/trainA/38465.png,./datasets/original/C2_TrainDev/trainB/38465.png
./datasets/original/C2_TrainDev/trainA/19414.png,./datasets/original/C2_TrainDev/trainB/19414.png
./datasets/original/C2_TrainDev/trainA/40569.png,./datasets/original/C2_TrainDev/trainB/40569.png
./datasets/original/C2_TrainDev/trainA/44835.png,./datasets/original/C2_TrainDev/trainB/44835.png
./datasets/original/C2_TrainDev/trainA/06518.png,./datasets/original/C2_TrainDev/trainB/06518.png
./datasets/original/C2_TrainDev/trainA/36159.png,./datasets/original/C2_TrainDev/trainB/36159.png
./datasets/original/C2_TrainDev/trainA/21864.png,./datasets/original/C2_TrainDev/trainB/21864.png
./datasets/original/C2_TrainDev/trainA/40462.png,./datasets/original/C2_TrainDev/trainB/40462.png
./datasets/original/C2_TrainDev/trainA/09414.png,./datasets/original/C2_TrainDev/trainB/09414.png
./datasets/original/C2_TrainDev/trainA/41824.png,./datasets/original/C2_TrainDev/trainB/41824.png
./datasets/original/C2_TrainDev/trainA/35514.png,./datasets/original/C2_TrainDev/trainB/35514.png
./datasets/original/C2_TrainDev/trainA/09267.png,./datasets/original/C2_TrainDev/trainB/09267.png
./datasets/original/C2_TrainDev/trainA/45641.png,./datasets/original/C2_TrainDev/trainB/45641.png
./datasets/original/C2_TrainDev/trainA/14828.png,./datasets/original/C2_TrainDev/trainB/14828.png
./datasets/original/C2_TrainDev/trainA/04124.png,./datasets/original/C2_TrainDev/trainB/04124.png
./datasets/original/C2_TrainDev/trainA/22083.png,./datasets/original/C2_TrainDev/trainB/22083.png
./datasets/original/C2_TrainDev/trainA/27633.png,./datasets/original/C2_TrainDev/trainB/27633.png
./datasets/original/C2_TrainDev/trainA/19856.png,./datasets/original/C2_TrainDev/trainB/19856.png
./datasets/original/C2_TrainDev/trainA/20956.png,./datasets/original/C2_TrainDev/trainB/20956.png
./datasets/original/C2_TrainDev/trainA/28854.png,./datasets/original/C2_TrainDev/trainB/28854.png
./datasets/original/C2_TrainDev/trainA/24149.png,./datasets/original/C2_TrainDev/trainB/24149.png
./datasets/original/C2_TrainDev/trainA/07732.png,./datasets/original/C2_TrainDev/trainB/07732.png
./datasets/original/C2_TrainDev/trainA/21828.png,./datasets/original/C2_TrainDev/trainB/21828.png
./datasets/original/C2_TrainDev/trainA/06373.png,./datasets/original/C2_TrainDev/trainB/06373.png
./datasets/original/C2_TrainDev/trainA/29196.png,./datasets/original/C2_TrainDev/trainB/29196.png
./datasets/original/C2_TrainDev/trainA/34255.png,./datasets/original/C2_TrainDev/trainB/34255.png
./datasets/original/C2_TrainDev/trainA/36311.png,./datasets/original/C2_TrainDev/trainB/36311.png
./datasets/original/C2_TrainDev/trainA/25493.png,./datasets/original/C2_TrainDev/trainB/25493.png
./datasets/original/C2_TrainDev/trainA/09487.png,./datasets/original/C2_TrainDev/trainB/09487.png
./datasets/original/C2_TrainDev/trainA/07341.png,./datasets/original/C2_TrainDev/trainB/07341.png
./datasets/original/C2_TrainDev/trainA/30108.png,./datasets/original/C2_TrainDev/trainB/30108.png
./datasets/original/C2_TrainDev/trainA/44209.png,./datasets/original/C2_TrainDev/trainB/44209.png
./datasets/original/C2_TrainDev/trainA/27860.png,./datasets/original/C2_TrainDev/trainB/27860.png
./datasets/original/C2_TrainDev/trainA/17052.png,./datasets/original/C2_TrainDev/trainB/17052.png
./datasets/original/C2_TrainDev/trainA/26084.png,./datasets/original/C2_TrainDev/trainB/26084.png
./datasets/original/C2_TrainDev/trainA/14205.png,./datasets/original/C2_TrainDev/trainB/14205.png
./datasets/original/C2_TrainDev/trainA/03521.png,./datasets/original/C2_TrainDev/trainB/03521.png
./datasets/original/C2_TrainDev/trainA/45175.png,./datasets/original/C2_TrainDev/trainB/45175.png
./datasets/original/C2_TrainDev/trainA/08644.png,./datasets/original/C2_TrainDev/trainB/08644.png
./datasets/original/C2_TrainDev/trainA/26590.png,./datasets/original/C2_TrainDev/trainB/26590.png
./datasets/original/C2_TrainDev/trainA/14190.png,./datasets/original/C2_TrainDev/trainB/14190.png
./datasets/original/C2_TrainDev/trainA/36188.png,./datasets/original/C2_TrainDev/trainB/36188.png
./datasets/original/C2_TrainDev/trainA/04873.png,./datasets/original/C2_TrainDev/trainB/04873.png
./datasets/original/C2_TrainDev/trainA/45926.png,./datasets/original/C2_TrainDev/trainB/45926.png
./datasets/original/C2_TrainDev/trainA/41719.png,./datasets/original/C2_TrainDev/trainB/41719.png
./datasets/original/C2_TrainDev/trainA/32200.png,./datasets/original/C2_TrainDev/trainB/32200.png
./datasets/original/C2_TrainDev/trainA/33912.png,./datasets/original/C2_TrainDev/trainB/33912.png
./datasets/original/C2_TrainDev/trainA/29489.png,./datasets/original/C2_TrainDev/trainB/29489.png
./datasets/original/C2_TrainDev/trainA/39409.png,./datasets/original/C2_TrainDev/trainB/39409.png
./datasets/original/C2_TrainDev/trainA/42580.png,./datasets/original/C2_TrainDev/trainB/42580.png
./datasets/original/C2_TrainDev/trainA/02125.png,./datasets/original/C2_TrainDev/trainB/02125.png
./datasets/original/C2_TrainDev/trainA/09916.png,./datasets/original/C2_TrainDev/trainB/09916.png
./datasets/original/C2_TrainDev/trainA/13099.png,./datasets/original/C2_TrainDev/trainB/13099.png
